App,Model,Table,Field,Type,Relation To,Relation Type,Null,Unique
Billing Management,Voucher,billing_voucher,face_value,DecimalField,,,No,No
Billing Management,Voucher,billing_voucher,sale_price,DecimalField,,,No,No
Billing Management,Voucher,billing_voucher,remaining_value,DecimalField,,,No,No
Billing Management,Voucher,billing_voucher,valid_from,DateTimeField,,,No,No
Billing Management,Voucher,billing_voucher,valid_to,DateTimeField,,,No,No
Billing Management,Voucher,billing_voucher,is_reusable,BooleanField,,,No,No
Billing Management,Voucher,billing_voucher,max_uses,PositiveIntegerField,,,No,No
Billing Management,Voucher,billing_voucher,use_count,PositiveIntegerField,,,No,No
Billing Management,Voucher,billing_voucher,status,CharField,,,No,No
Billing Management,Voucher,billing_voucher,sold_to,ForeignKey,Customer,FK,Yes,No
Billing Management,Voucher,billing_voucher,sold_at,DateTimeField,,,Yes,No
Billing Management,Voucher,billing_voucher,sold_by,ForeignKey,User,FK,Yes,No
Billing Management,Voucher,billing_voucher,created_by,ForeignKey,User,FK,Yes,No
Billing Management,Voucher,billing_voucher,created_at,DateTimeField,,,No,No
Billing Management,Voucher,billing_voucher,updated_at,DateTimeField,,,No,No
Billing Management,VoucherUsage,billing_voucherusage,id,BigAutoField,,,No,Yes
Billing Management,VoucherUsage,billing_voucherusage,voucher,ForeignKey,Voucher,FK,No,No
Billing Management,VoucherUsage,billing_voucherusage,customer,ForeignKey,Customer,FK,No,No
Billing Management,VoucherUsage,billing_voucherusage,amount,DecimalField,,,No,No
Billing Management,VoucherUsage,billing_voucherusage,remaining_balance,DecimalField,,,No,No
Billing Management,VoucherUsage,billing_voucherusage,description,TextField,,,No,No
Billing Management,VoucherUsage,billing_voucherusage,payment,ForeignKey,Payment,FK,Yes,No
Billing Management,VoucherUsage,billing_voucherusage,invoice,ForeignKey,Invoice,FK,Yes,No
Billing Management,VoucherUsage,billing_voucherusage,created_by,ForeignKey,User,FK,Yes,No
Billing Management,VoucherUsage,billing_voucherusage,created_at,DateTimeField,,,No,No
Support & Ticketing,TicketCategory,support_ticketcategory,id,BigAutoField,,,No,Yes
Support & Ticketing,TicketCategory,support_ticketcategory,name,CharField,,,No,No
Support & Ticketing,TicketCategory,support_ticketcategory,description,TextField,,,No,No
Support & Ticketing,TicketCategory,support_ticketcategory,priority,IntegerField,,,No,No
Support & Ticketing,TicketCategory,support_ticketcategory,sla_hours,PositiveIntegerField,,,No,No
Support & Ticketing,TicketCategory,support_ticketcategory,is_active,BooleanField,,,No,No
Support & Ticketing,TicketCategory,support_ticketcategory,company,ForeignKey,Company,FK,Yes,No
Support & Ticketing,TicketStatus,support_ticketstatus,id,BigAutoField,,,No,Yes
Support & Ticketing,TicketStatus,support_ticketstatus,name,CharField,,,No,No
Support & Ticketing,TicketStatus,support_ticketstatus,description,TextField,,,No,No
Support & Ticketing,TicketStatus,support_ticketstatus,is_open,BooleanField,,,No,No
Support & Ticketing,TicketStatus,support_ticketstatus,is_closed,BooleanField,,,No,No
Support & Ticketing,TicketStatus,support_ticketstatus,order,PositiveIntegerField,,,No,No
Support & Ticketing,TicketStatus,support_ticketstatus,color,CharField,,,No,No
Support & Ticketing,TicketStatus,support_ticketstatus,company,ForeignKey,Company,FK,Yes,No
Support & Ticketing,Technician,support_technician,id,BigAutoField,,,No,Yes
Support & Ticketing,Technician,support_technician,user,OneToOneField,User,O2O,No,Yes
Support & Ticketing,Technician,support_technician,employee_id,CharField,,,No,Yes
Support & Ticketing,Technician,support_technician,department,CharField,,,No,No
Support & Ticketing,Technician,support_technician,expertise,JSONField,,,No,No
Support & Ticketing,Technician,support_technician,certification,TextField,,,No,No
Support & Ticketing,Technician,support_technician,is_available,BooleanField,,,No,No
Support & Ticketing,Technician,support_technician,availability_schedule,JSONField,,,No,No
Support & Ticketing,Technician,support_technician,max_active_tickets,PositiveIntegerField,,,No,No
Support & Ticketing,Technician,support_technician,average_rating,FloatField,,,No,No
Support & Ticketing,Technician,support_technician,total_tickets_resolved,PositiveIntegerField,,,No,No
Support & Ticketing,Technician,support_technician,total_resolution_time,DurationField,,,No,No
Support & Ticketing,Technician,support_technician,work_phone,CharField,,,No,No
Support & Ticketing,Technician,support_technician,mobile_phone,CharField,,,No,No
Support & Ticketing,Technician,support_technician,emergency_contact,TextField,,,No,No
Support & Ticketing,Technician,support_technician,company,ForeignKey,Company,FK,Yes,No
Support & Ticketing,Technician,support_technician,hire_date,DateField,,,Yes,No
Support & Ticketing,Technician,support_technician,created_at,DateTimeField,,,No,No
Support & Ticketing,Technician,support_technician,updated_at,DateTimeField,,,No,No
Support & Ticketing,Ticket,support_ticket,id,BigAutoField,,,No,Yes
Support & Ticketing,Ticket,support_ticket,ticket_number,CharField,,,No,Yes
Support & Ticketing,Ticket,support_ticket,subject,CharField,,,No,No
Support & Ticketing,Ticket,support_ticket,description,TextField,,,No,No
Support & Ticketing,Ticket,support_ticket,customer,ForeignKey,Customer,FK,No,No
Support & Ticketing,Ticket,support_ticket,contact_person,CharField,,,No,No
Support & Ticketing,Ticket,support_ticket,contact_phone,CharField,,,No,No
Support & Ticketing,Ticket,support_ticket,contact_email,CharField,,,No,No
Support & Ticketing,Ticket,support_ticket,category,ForeignKey,TicketCategory,FK,Yes,No
Support & Ticketing,Ticket,support_ticket,priority,CharField,,,No,No
Support & Ticketing,Ticket,support_ticket,source_channel,CharField,,,No,No
Support & Ticketing,Ticket,support_ticket,related_device_id,PositiveIntegerField,,,Yes,No
Support & Ticketing,Ticket,support_ticket,related_device_type,CharField,,,No,No
Support & Ticketing,Ticket,support_ticket,related_service_id,PositiveIntegerField,,,Yes,No
Support & Ticketing,Ticket,support_ticket,assigned_to,ForeignKey,Technician,FK,Yes,No
Support & Ticketing,Ticket,support_ticket,assigned_at,DateTimeField,,,Yes,No
Support & Ticketing,Ticket,support_ticket,status,ForeignKey,TicketStatus,FK,Yes,No
Support & Ticketing,Ticket,support_ticket,created_by,ForeignKey,User,FK,Yes,No
Support & Ticketing,Ticket,support_ticket,sla_due_at,DateTimeField,,,Yes,No
Support & Ticketing,Ticket,support_ticket,first_response_at,DateTimeField,,,Yes,No
Support & Ticketing,Ticket,support_ticket,first_response_by,ForeignKey,User,FK,Yes,No
Support & Ticketing,Ticket,support_ticket,resolution_due_at,DateTimeField,,,Yes,No
Support & Ticketing,Ticket,support_ticket,resolved_at,DateTimeField,,,Yes,No
Support & Ticketing,Ticket,support_ticket,resolved_by,ForeignKey,User,FK,Yes,No
Support & Ticketing,Ticket,support_ticket,resolution_notes,TextField,,,No,No
Support & Ticketing,Ticket,support_ticket,resolution_category,CharField,,,No,No
Support & Ticketing,Ticket,support_ticket,customer_rating,PositiveIntegerField,,,Yes,No
Support & Ticketing,Ticket,support_ticket,customer_feedback,TextField,,,No,No
Support & Ticketing,Ticket,support_ticket,internal_notes,TextField,,,No,No
Support & Ticketing,Ticket,support_ticket,is_escalated,BooleanField,,,No,No
Support & Ticketing,Ticket,support_ticket,escalation_level,PositiveIntegerField,,,No,No
Support & Ticketing,Ticket,support_ticket,escalation_reason,TextField,,,No,No
Support & Ticketing,Ticket,support_ticket,company,ForeignKey,Company,FK,Yes,No
Support & Ticketing,Ticket,support_ticket,created_at,DateTimeField,,,No,No
Support & Ticketing,Ticket,support_ticket,updated_at,DateTimeField,,,No,No
Support & Ticketing,Ticket,support_ticket,closed_at,DateTimeField,,,Yes,No
Support & Ticketing,TicketMessage,support_ticketmessage,id,BigAutoField,,,No,Yes
Support & Ticketing,TicketMessage,support_ticketmessage,ticket,ForeignKey,Ticket,FK,No,No
Support & Ticketing,TicketMessage,support_ticketmessage,message,TextField,,,No,No
Support & Ticketing,TicketMessage,support_ticketmessage,is_internal,BooleanField,,,No,No
Support & Ticketing,TicketMessage,support_ticketmessage,sender,ForeignKey,User,FK,Yes,No
Support & Ticketing,TicketMessage,support_ticketmessage,sender_type,CharField,,,No,No
Support & Ticketing,TicketMessage,support_ticketmessage,attachments,JSONField,,,No,No
Support & Ticketing,TicketMessage,support_ticketmessage,read_by_customer,BooleanField,,,No,No
Support & Ticketing,TicketMessage,support_ticketmessage,read_by_staff,BooleanField,,,No,No
Support & Ticketing,TicketMessage,support_ticketmessage,read_at,DateTimeField,,,Yes,No
Support & Ticketing,TicketMessage,support_ticketmessage,company,ForeignKey,Company,FK,Yes,No
Support & Ticketing,TicketMessage,support_ticketmessage,created_at,DateTimeField,,,No,No
Support & Ticketing,TicketMessage,support_ticketmessage,updated_at,DateTimeField,,,No,No
Support & Ticketing,TicketActivity,support_ticketactivity,id,BigAutoField,,,No,Yes
Support & Ticketing,TicketActivity,support_ticketactivity,ticket,ForeignKey,Ticket,FK,No,No
Support & Ticketing,TicketActivity,support_ticketactivity,activity_type,CharField,,,No,No
Support & Ticketing,TicketActivity,support_ticketactivity,description,TextField,,,No,No
Support & Ticketing,TicketActivity,support_ticketactivity,performed_by,ForeignKey,User,FK,Yes,No
Support & Ticketing,TicketActivity,support_ticketactivity,changes,JSONField,,,No,No
Support & Ticketing,TicketActivity,support_ticketactivity,company,ForeignKey,Company,FK,Yes,No
Support & Ticketing,TicketActivity,support_ticketactivity,created_at,DateTimeField,,,No,No
Support & Ticketing,KnowledgeBaseArticle,support_knowledgebasearticle,id,BigAutoField,,,No,Yes
Support & Ticketing,KnowledgeBaseArticle,support_knowledgebasearticle,title,CharField,,,No,No
Support & Ticketing,KnowledgeBaseArticle,support_knowledgebasearticle,slug,SlugField,,,No,Yes
Support & Ticketing,KnowledgeBaseArticle,support_knowledgebasearticle,content,TextField,,,No,No
Support & Ticketing,KnowledgeBaseArticle,support_knowledgebasearticle,excerpt,TextField,,,No,No
Support & Ticketing,KnowledgeBaseArticle,support_knowledgebasearticle,category,CharField,,,No,No
Support & Ticketing,KnowledgeBaseArticle,support_knowledgebasearticle,subcategory,CharField,,,No,No
Support & Ticketing,KnowledgeBaseArticle,support_knowledgebasearticle,tags,JSONField,,,No,No
Support & Ticketing,KnowledgeBaseArticle,support_knowledgebasearticle,author,ForeignKey,User,FK,Yes,No
Support & Ticketing,KnowledgeBaseArticle,support_knowledgebasearticle,reviewed_by,ForeignKey,User,FK,Yes,No
Support & Ticketing,KnowledgeBaseArticle,support_knowledgebasearticle,reviewed_at,DateTimeField,,,Yes,No
Support & Ticketing,KnowledgeBaseArticle,support_knowledgebasearticle,status,CharField,,,No,No
Support & Ticketing,KnowledgeBaseArticle,support_knowledgebasearticle,is_featured,BooleanField,,,No,No
Support & Ticketing,KnowledgeBaseArticle,support_knowledgebasearticle,is_pinned,BooleanField,,,No,No
Support & Ticketing,KnowledgeBaseArticle,support_knowledgebasearticle,meta_title,CharField,,,No,No
Support & Ticketing,KnowledgeBaseArticle,support_knowledgebasearticle,meta_description,TextField,,,No,No
Support & Ticketing,KnowledgeBaseArticle,support_knowledgebasearticle,keywords,TextField,,,No,No
Support & Ticketing,KnowledgeBaseArticle,support_knowledgebasearticle,view_count,PositiveIntegerField,,,No,No
Support & Ticketing,KnowledgeBaseArticle,support_knowledgebasearticle,helpful_yes,PositiveIntegerField,,,No,No
Support & Ticketing,KnowledgeBaseArticle,support_knowledgebasearticle,helpful_no,PositiveIntegerField,,,No,No
Support & Ticketing,KnowledgeBaseArticle,support_knowledgebasearticle,last_viewed_at,DateTimeField,,,Yes,No
Support & Ticketing,KnowledgeBaseArticle,support_knowledgebasearticle,company,ForeignKey,Company,FK,Yes,No
Support & Ticketing,KnowledgeBaseArticle,support_knowledgebasearticle,created_at,DateTimeField,,,No,No
Support & Ticketing,KnowledgeBaseArticle,support_knowledgebasearticle,updated_at,DateTimeField,,,No,No
Support & Ticketing,KnowledgeBaseArticle,support_knowledgebasearticle,published_at,DateTimeField,,,Yes,No
Support & Ticketing,FAQ,support_faq,id,BigAutoField,,,No,Yes
Support & Ticketing,FAQ,support_faq,question,CharField,,,No,No
Support & Ticketing,FAQ,support_faq,answer,TextField,,,No,No
Support & Ticketing,FAQ,support_faq,category,CharField,,,No,No
Support & Ticketing,FAQ,support_faq,subcategory,CharField,,,No,No
Support & Ticketing,FAQ,support_faq,tags,JSONField,,,No,No
Support & Ticketing,FAQ,support_faq,display_order,PositiveIntegerField,,,No,No
Support & Ticketing,FAQ,support_faq,view_count,PositiveIntegerField,,,No,No
Support & Ticketing,FAQ,support_faq,helpful_yes,PositiveIntegerField,,,No,No
Support & Ticketing,FAQ,support_faq,helpful_no,PositiveIntegerField,,,No,No
Support & Ticketing,FAQ,support_faq,is_active,BooleanField,,,No,No
Support & Ticketing,FAQ,support_faq,is_featured,BooleanField,,,No,No
Support & Ticketing,FAQ,support_faq,company,ForeignKey,Company,FK,Yes,No
Support & Ticketing,FAQ,support_faq,created_at,DateTimeField,,,No,No
Support & Ticketing,FAQ,support_faq,updated_at,DateTimeField,,,No,No
Support & Ticketing,ServiceOutage,support_serviceoutage,id,BigAutoField,,,No,Yes
Support & Ticketing,ServiceOutage,support_serviceoutage,title,CharField,,,No,No
Support & Ticketing,ServiceOutage,support_serviceoutage,description,TextField,,,No,No
Support & Ticketing,ServiceOutage,support_serviceoutage,outage_type,CharField,,,No,No
Support & Ticketing,ServiceOutage,support_serviceoutage,severity,CharField,,,No,No
Support & Ticketing,ServiceOutage,support_serviceoutage,affected_areas,JSONField,,,No,No
Support & Ticketing,ServiceOutage,support_serviceoutage,estimated_customers_affected,PositiveIntegerField,,,No,No
Support & Ticketing,ServiceOutage,support_serviceoutage,start_time,DateTimeField,,,No,No
Support & Ticketing,ServiceOutage,support_serviceoutage,estimated_resolution_time,DateTimeField,,,Yes,No
Support & Ticketing,ServiceOutage,support_serviceoutage,actual_resolution_time,DateTimeField,,,Yes,No
Support & Ticketing,ServiceOutage,support_serviceoutage,status,CharField,,,No,No
Support & Ticketing,ServiceOutage,support_serviceoutage,updates,JSONField,,,No,No
Support & Ticketing,ServiceOutage,support_serviceoutage,notify_customers,BooleanField,,,No,No
Support & Ticketing,ServiceOutage,support_serviceoutage,notification_sent,BooleanField,,,No,No
Support & Ticketing,ServiceOutage,support_serviceoutage,root_cause,TextField,,,No,No
Support & Ticketing,ServiceOutage,support_serviceoutage,resolution,TextField,,,No,No
Support & Ticketing,ServiceOutage,support_serviceoutage,preventative_measures,TextField,,,No,No
Support & Ticketing,ServiceOutage,support_serviceoutage,company,ForeignKey,Company,FK,Yes,No
Support & Ticketing,ServiceOutage,support_serviceoutage,created_by,ForeignKey,User,FK,Yes,No
Support & Ticketing,ServiceOutage,support_serviceoutage,created_at,DateTimeField,,,No,No
Support & Ticketing,ServiceOutage,support_serviceoutage,updated_at,DateTimeField,,,No,No
Support & Ticketing,ServiceOutage,support_serviceoutage,affected_customers,ManyToManyField,Customer,M2M,Yes,No
Analytics,ReportDefinition,analytics_reportdefinition,id,BigAutoField,,,No,Yes
Analytics,ReportDefinition,analytics_reportdefinition,name,CharField,,,No,No
Analytics,ReportDefinition,analytics_reportdefinition,report_type,CharField,,,No,No
Analytics,ReportDefinition,analytics_reportdefinition,description,TextField,,,No,No
Analytics,ReportDefinition,analytics_reportdefinition,query,TextField,,,No,No
Analytics,ReportDefinition,analytics_reportdefinition,parameters,JSONField,,,No,No
Analytics,ReportDefinition,analytics_reportdefinition,format,CharField,,,No,No
Analytics,ReportDefinition,analytics_reportdefinition,is_active,BooleanField,,,No,No
Analytics,ReportDefinition,analytics_reportdefinition,created_by,ForeignKey,User,FK,Yes,No
Analytics,ReportDefinition,analytics_reportdefinition,created_at,DateTimeField,,,No,No
Analytics,ReportDefinition,analytics_reportdefinition,updated_at,DateTimeField,,,No,No
Analytics,DashboardWidget,analytics_dashboardwidget,id,BigAutoField,,,No,Yes
Analytics,DashboardWidget,analytics_dashboardwidget,name,CharField,,,No,No
Analytics,DashboardWidget,analytics_dashboardwidget,widget_type,CharField,,,No,No
Analytics,DashboardWidget,analytics_dashboardwidget,chart_type,CharField,,,Yes,No
Analytics,DashboardWidget,analytics_dashboardwidget,data_source,CharField,,,No,No
Analytics,DashboardWidget,analytics_dashboardwidget,refresh_interval,IntegerField,,,No,No
Analytics,DashboardWidget,analytics_dashboardwidget,position,IntegerField,,,No,No
Analytics,DashboardWidget,analytics_dashboardwidget,size,CharField,,,No,No
Analytics,DashboardWidget,analytics_dashboardwidget,config,JSONField,,,No,No
Analytics,DashboardWidget,analytics_dashboardwidget,is_visible,BooleanField,,,No,No
Analytics,DashboardWidget,analytics_dashboardwidget,created_at,DateTimeField,,,No,No
Analytics,DashboardWidget,analytics_dashboardwidget,updated_at,DateTimeField,,,No,No
Analytics,AnalyticsCache,analytics_analyticscache,id,BigAutoField,,,No,Yes
Analytics,AnalyticsCache,analytics_analyticscache,cache_key,CharField,,,No,Yes
Analytics,AnalyticsCache,analytics_analyticscache,data,JSONField,,,No,No
Analytics,AnalyticsCache,analytics_analyticscache,expires_at,DateTimeField,,,No,No
Analytics,AnalyticsCache,analytics_analyticscache,created_at,DateTimeField,,,No,No
Staff,Department,staff_department,id,UUIDField,,,No,Yes
Staff,Department,staff_department,created_at,DateTimeField,,,No,No
Staff,Department,staff_department,updated_at,DateTimeField,,,No,No
Staff,Department,staff_department,name,CharField,,,No,No
Staff,Department,staff_department,description,TextField,,,Yes,No
Staff,Department,staff_department,parent_department,ForeignKey,Department,FK,Yes,No
Staff,Department,staff_department,manager,ForeignKey,Employee,FK,Yes,No
Staff,Department,staff_department,budget,DecimalField,,,No,No
Staff,Department,staff_department,location,CharField,,,Yes,No
Staff,Department,staff_department,is_active,BooleanField,,,No,No
Staff,Employee,staff_employee,id,UUIDField,,,No,Yes
Staff,Employee,staff_employee,created_at,DateTimeField,,,No,No
Staff,Employee,staff_employee,updated_at,DateTimeField,,,No,No
Staff,Employee,staff_employee,user,OneToOneField,User,O2O,No,Yes
Staff,Employee,staff_employee,employee_id,CharField,,,No,Yes
Staff,Employee,staff_employee,department,ForeignKey,Department,FK,No,No
Staff,Employee,staff_employee,position,CharField,,,No,No
Staff,Employee,staff_employee,employment_type,CharField,,,No,No
Staff,Employee,staff_employee,status,CharField,,,No,No
Staff,Employee,staff_employee,hire_date,DateField,,,No,No
Staff,Employee,staff_employee,contract_start_date,DateField,,,Yes,No
Staff,Employee,staff_employee,contract_end_date,DateField,,,Yes,No
Staff,Employee,staff_employee,termination_date,DateField,,,Yes,No
Staff,Employee,staff_employee,phone,CharField,,,No,No
Staff,Employee,staff_employee,alternate_phone,CharField,,,Yes,No
Staff,Employee,staff_employee,personal_email,CharField,,,Yes,No
Staff,Employee,staff_employee,address,TextField,,,No,No
Staff,Employee,staff_employee,city,CharField,,,No,No
Staff,Employee,staff_employee,county,CharField,,,Yes,No
Staff,Employee,staff_employee,postal_code,CharField,,,Yes,No
Staff,Employee,staff_employee,emergency_contact_name,CharField,,,No,No
Staff,Employee,staff_employee,emergency_contact_phone,CharField,,,No,No
Staff,Employee,staff_employee,emergency_contact_relationship,CharField,,,No,No
Staff,Employee,staff_employee,salary,DecimalField,,,Yes,No
Staff,Employee,staff_employee,bank_name,CharField,,,Yes,No
Staff,Employee,staff_employee,bank_account,CharField,,,Yes,No
Staff,Employee,staff_employee,bank_branch,CharField,,,Yes,No
Staff,Employee,staff_employee,next_of_kin_name,CharField,,,Yes,No
Staff,Employee,staff_employee,next_of_kin_phone,CharField,,,Yes,No
Staff,Employee,staff_employee,next_of_kin_relationship,CharField,,,Yes,No
Staff,Employee,staff_employee,next_of_kin_id_number,CharField,,,Yes,No
Staff,Employee,staff_employee,id_number,CharField,,,Yes,No
Staff,Employee,staff_employee,kra_pin,CharField,,,Yes,No
Staff,Employee,staff_employee,nssf_number,CharField,,,Yes,No
Staff,Employee,staff_employee,nhif_number,CharField,,,Yes,No
Staff,Employee,staff_employee,date_of_birth,DateField,,,Yes,No
Staff,Employee,staff_employee,gender,CharField,,,Yes,No
Staff,Employee,staff_employee,blood_group,CharField,,,Yes,No
Staff,Employee,staff_employee,has_system_access,BooleanField,,,No,No
Staff,Employee,staff_employee,access_level,CharField,,,No,No
Staff,Employee,staff_employee,qualifications,TextField,,,Yes,No
Staff,Employee,staff_employee,skills,TextField,,,Yes,No
Staff,Employee,staff_employee,notes,TextField,,,Yes,No
Staff,Employee,staff_employee,is_active,BooleanField,,,No,No
Staff,Attendance,staff_attendance,id,UUIDField,,,No,Yes
Staff,Attendance,staff_attendance,created_at,DateTimeField,,,No,No
Staff,Attendance,staff_attendance,updated_at,DateTimeField,,,No,No
Staff,Attendance,staff_attendance,is_active,BooleanField,,,No,No
Staff,Attendance,staff_attendance,employee,ForeignKey,Employee,FK,No,No
Staff,Attendance,staff_attendance,date,DateField,,,No,No
Staff,Attendance,staff_attendance,check_in,TimeField,,,Yes,No
Staff,Attendance,staff_attendance,check_out,TimeField,,,Yes,No
Staff,Attendance,staff_attendance,status,CharField,,,No,No
Staff,Attendance,staff_attendance,hours_worked,DecimalField,,,No,No
Staff,Attendance,staff_attendance,leave_type,CharField,,,Yes,No
Staff,Attendance,staff_attendance,leave_reason,TextField,,,Yes,No
Staff,Attendance,staff_attendance,overtime_hours,DecimalField,,,No,No
Staff,Attendance,staff_attendance,notes,TextField,,,Yes,No
Staff,Attendance,staff_attendance,approved_by,ForeignKey,User,FK,Yes,No
